rtime,src,dst,sp,dp,size,tag
1508369,23,22,37333,3517,10441415,234
1509042,22,21,37333,3517,10449997,234
1509103,23,21,37333,3517,10438684,234
1509231,21,23,37333,3517,10425239,234
1509231,22,23,37333,3517,10425019,234
1509239,53,51,22016,52755,20107085,245
1509245,53,52,22016,52755,20115674,245
1509304,22,21,37333,3517,10426123,234
1509362,21,23,37333,3517,10442378,234
1509385,52,51,22016,52755,19977994,245
1509398,53,52,22016,52755,20129429,245
1509410,52,53,22016,52755,20005375,245
1509441,21,22,37333,3517,10437116,234
1509449,51,53,22016,52755,20128919,245
1509467,23,22,37333,3517,10427548,234
1509469,22,21,37333,3517,10441196,234
1509509,21,23,37333,3517,10442087,234
1509589,23,21,37333,3517,10434539,234
1509603,51,53,22016,52755,20161472,245
1509617,52,51,22016,52755,19985615,245
1509637,51,52,22016,52755,20159284,245
1509719,23,22,37333,3517,10435652,234
1509746,52,53,22016,52755,20006221,245
1509753,22,23,37333,3517,10440698,234
1509759,51,53,22016,52755,20141325,245
1509762,23,21,37333,3517,10440231,234
1509765,21,22,37333,3517,10437253,234
1509775,22,21,37333,3517,10437077,234
1509777,53,52,22016,52755,20135248,245
1509896,21,23,37333,3517,10446970,234
1509909,52,51,22016,52755,20045079,245
1509928,53,52,22016,52755,20147049,245
1509946,51,53,22016,52755,20122668,245
1509962,23,22,37333,3517,10435260,234
1509982,53,51,22016,52755,20098645,245
1509995,21,22,37333,3517,10432649,234
1510009,22,23,37333,3517,10430472,234
1510032,23,21,37333,3517,10441101,234
1510071,52,51,22016,52755,19987246,245
1510083,32,31,15620,24145,16377280,236
1510121,21,22,37333,3517,10440489,234
1510134,22,23,37333,3517,10442024,234
1510186,51,52,22016,52755,20114366,245
1510198,53,51,22016,52755,20118453,245
1510263,33,31,15620,24145,16365039,236
1510291,23,22,37333,3517,10439503,234
1510301,13,11,23253,29197,6741152,227
1510305,13,12,23253,29197,6740909,227
1510328,12,13,23253,29197,6744217,227
1510338,12,11,23253,29197,6749272,227
1510342,11,12,23253,29197,6745734,227
1510345,11,13,23253,29197,6737872,227
1510431,13,12,23253,29197,6742711,227
1510457,12,13,23253,29197,6750979,227
1510462,52,53,22016,52755,19999022,245
1510467,12,11,23253,29197,6751207,227
1510468,11,13,23253,29197,6741881,227
1510477,33,31,15620,24145,16385123,236
1510481,13,11,23253,29197,6746975,227
1510545,13,11,23253,29197,6740630,227
1510557,11,13,23253,29197,6747799,227
1510753,32,31,15620,24145,16395543,236
1510806,11,13,23253,29197,6753324,227
1510825,13,11,23253,29197,17149067,226
1510847,11,12,23253,29197,6736186,227
1510864,12,11,23253,29197,15647898,226
1510898,12,13,23253,29197,6743821,227
1510899,13,12,23253,29197,17109608,226
1510906,52,53,22016,52755,19998023,245
1510948,51,52,22016,52755,20146290,245
1510975,11,12,23253,29197,18555817,226
1511001,12,13,23253,29197,6746450,227
1511088,12,11,23253,29197,6749758,227
1511213,11,12,23253,29197,18539074,226
1511329,32,31,15620,24145,16365679,236
1511331,33,31,15620,24145,16357020,236
1511390,13,12,23253,29197,17119111,226
1511508,53,51,22016,52755,20086913,245
1511856,51,52,22016,52755,20177804,245
1513581,32,33,15620,24145,16356753,236
1513805,31,33,15620,24145,20835623,236
1513828,31,32,15620,24145,20845238,236
1513866,33,32,15620,24145,16366002,236
1514082,31,33,15620,24145,20835025,236
1514237,33,32,15620,24145,16393936,236
1514325,31,33,15620,24145,20828081,236
1514511,32,33,15620,24145,16379319,236
1514538,33,32,15620,24145,16352637,236
1514701,33,32,15620,24145,16367068,236
1514731,32,33,15620,24145,16382230,236
1515163,32,33,15620,24145,16365026,236
1516370,42,43,33056,36497,18629994,241
1516443,41,43,33056,36497,18604755,241
1516673,41,43,33056,36497,18609977,241
1516832,41,43,33056,36497,18602212,241
1517174,42,41,33056,36497,18600711,241
1517181,11,12,23253,29197,6749914,227
1517215,42,43,33056,36497,18587508,241
1517223,43,41,33056,36497,18624822,241
1517240,41,43,33056,36497,18608907,241
1517242,11,12,23253,29197,6751751,227
1517423,42,43,33056,36497,18620969,241
1517598,31,32,15620,24145,20844613,236
1517601,42,43,33056,36497,18607041,241
1517654,43,41,33056,36497,18588732,241
1517704,12,11,23253,29197,6738928,227
1517754,42,41,33056,36497,18613094,241
1517763,41,42,33056,36497,18595177,241
1517790,31,32,15620,24145,20856317,236
1517920,42,41,33056,36497,18628325,241
1517989,31,32,15620,24145,20869741,236
1518010,43,42,33056,36497,18617846,241
1518130,41,42,33056,36497,18612210,241
1518287,43,42,33056,36497,18613857,241
1518426,43,41,33056,36497,18592259,241
1518587,43,41,33056,36497,18609745,241
1518676,42,41,33056,36497,18598323,241
1518783,41,42,33056,36497,18614725,241
1518925,33,31,15620,24145,10702795,238
1519127,31,33,15620,24145,20830181,236
1519159,33,31,15620,24145,10711451,238
1519356,41,42,33056,36497,18597235,241
1519650,13,12,23253,29197,6741339,227
1519712,13,12,23253,29197,6737734,227
1519722,13,11,23253,29197,6744015,227
1519934,33,31,15620,24145,10717999,238
1520291,32,31,15620,24145,10731372,238
1520380,32,31,15620,24145,10711490,238
1520471,32,31,15620,24145,10702861,238
1520509,31,33,15620,24145,10702383,238
1520527,32,33,15620,24145,10716036,238
1520749,31,32,15620,24145,10714191,238
1520807,31,33,15620,24145,10723479,238
1520923,33,32,15620,24145,10713518,238
1521020,32,33,15620,24145,10729771,238
1521128,32,33,15620,24145,10712055,238
1521191,33,31,15620,24145,16378756,236
1521372,32,31,15620,24145,16356868,236
1521456,31,33,15620,24145,10716052,238
1521782,31,32,15620,24145,10712913,238
1521794,33,32,15620,24145,10716025,238
1521977,31,32,15620,24145,10705534,238
1522002,33,32,15620,24145,10711619,238
1522160,33,32,15620,24145,10715916,238
1522246,43,42,33056,36497,18619566,241
1522410,43,42,33056,36497,18598201,241
1522464,31,32,15620,24145,10704401,238
1522930,41,43,33056,36497,18604755,241
1523094,41,43,33056,36497,18608907,241
1523135,42,43,33056,36497,18629994,241
1523293,42,43,33056,36497,18607041,241
1523518,42,41,33056,36497,18613094,241
1523587,31,33,15620,24145,10702015,238
1523699,42,41,33056,36497,18600711,241
1523713,42,43,33056,36497,18587508,241
1523825,13,12,23253,29197,17126687,226
1523846,32,33,15620,24145,10713498,238
1523862,41,43,33056,36497,18609977,241
1523867,11,12,23253,29197,18537244,226
1523886,43,41,33056,36497,18588732,241
1524322,13,12,23253,29197,17123797,226
1524325,42,41,33056,36497,18628325,241
1524509,11,12,23253,29197,18551292,226
1524557,43,41,33056,36497,18624822,241
1524594,51,53,22016,52755,20153682,245
1524600,52,53,22016,52755,19987313,245
1524844,42,41,33056,36497,18598323,241
1524939,51,53,22016,52755,20120016,245
1525005,13,11,23253,29197,17100111,226
1525074,41,42,33056,36497,18595177,241
1525094,43,42,33056,36497,18617846,241
1525099,43,41,33056,36497,18592259,241
1525235,52,53,22016,52755,20009779,245
1525279,43,41,33056,36497,18609745,241
1525307,13,11,23253,29197,17136442,226
1525533,41,42,33056,36497,18612210,241
1525761,13,11,23253,29197,17123015,226
1525792,41,42,33056,36497,18614725,241
1526093,11,13,23253,29197,18531146,226
1526227,43,42,33056,36497,18613857,241
1526328,11,13,23253,29197,18524922,226
1526397,43,42,33056,36497,18619566,241
1526563,51,52,22016,52755,20144692,245
1526775,11,13,23253,29197,18547009,226
1526939,11,13,23253,29197,18518497,226
1527303,12,11,23253,29197,15693277,226
1527425,12,13,23253,29197,15691797,226
1527464,12,11,23253,29197,15678948,226
1527900,12,11,23253,29197,15659990,226
1528356,12,13,23253,29197,15675256,226
1528375,33,31,15620,24145,10731585,238
1528378,32,31,15620,24145,10726454,238
1528493,12,13,23253,29197,15674309,226
1528999,12,13,23253,29197,15693860,226
1529582,12,11,23253,29197,15691093,226
1531430,11,12,23253,29197,6743607,227
1531566,12,11,23253,29197,6749465,227
1531831,11,12,23253,29197,6737233,227
1531927,13,12,23253,29197,6749907,227
1531935,13,11,23253,29197,17142212,226
1532037,13,12,23253,29197,6743370,227
1532266,13,11,23253,29197,6745743,227
1532320,12,11,23253,29197,6737779,227
1532584,13,11,23253,29197,6739989,227
1532644,13,11,23253,29197,6729288,227
1532705,12,11,23253,29197,6750669,227
1532788,12,13,23253,29197,6741489,227
1532826,11,13,23253,29197,6748449,227
1532912,11,13,23253,29197,6739882,227
1533204,13,12,23253,29197,17128422,226
1533241,12,13,23253,29197,6748367,227
1533312,11,13,23253,29197,6744982,227
1533313,11,12,23253,29197,18541106,226
1533362,12,13,23253,29197,6744425,227
1533587,11,13,23253,29197,6747585,227
1533589,12,13,23253,29197,6732251,227
1533593,13,12,23253,29197,17103549,226
1533663,11,12,23253,29197,18554672,226
1534674,33,31,15620,24145,16375828,236
1534821,33,31,15620,24145,16381338,236
1534960,33,31,15620,24145,16360225,236
1535444,32,31,15620,24145,16388526,236
1535538,13,11,23253,29197,6742499,227
1535580,12,11,23253,29197,6752019,227
1535625,32,31,15620,24145,16398265,236
1535769,32,31,15620,24145,16374431,236
1536495,53,52,22016,52755,20145244,245
1540318,32,33,15620,24145,16342069,236
1540784,31,33,15620,24145,20869126,236
1541193,31,32,15620,24145,20836693,236
1541205,33,32,15620,24145,16383005,236
1541356,13,12,23253,29197,6741211,227
1541389,11,12,23253,29197,6741644,227
1541472,32,33,15620,24145,16373814,236
1541536,31,33,15620,24145,20843960,236
1541601,32,31,15620,24145,10724904,238
1541619,33,31,15620,24145,10708224,238
1541844,31,33,15620,24145,20864188,236
1542124,13,12,23253,29197,6747605,227
1542132,11,12,23253,29197,6745487,227
1542195,32,33,15620,24145,16352240,236
1542851,33,32,15620,24145,16379113,236
1542912,31,32,15620,24145,20837671,236
1543018,32,31,15620,24145,10723341,238
1543043,33,31,15620,24145,10702899,238
1543058,33,32,15620,24145,16384272,236
1543134,32,31,15620,24145,10704824,238
1543277,53,51,22016,52755,20118613,245
1543297,52,51,22016,52755,20013518,245
1543535,33,31,15620,24145,10718633,238
1543583,53,51,22016,52755,20146595,245
1543681,52,51,22016,52755,19982567,245
1543704,31,32,15620,24145,20848347,236
1543915,33,32,15620,24145,16365168,236
1543958,52,51,22016,52755,20019985,245
1544020,31,32,15620,24145,20827897,236
1544103,32,31,15620,24145,16373777,236
1544255,53,51,22016,52755,20133288,245
1544357,33,31,15620,24145,16360374,236
1544445,52,51,22016,52755,20002360,245
1544469,53,51,22016,52755,20124395,245
1546598,52,53,22016,52755,20011729,245
1546611,51,53,22016,52755,20119193,245
1547038,51,53,22016,52755,20143547,245
1547228,52,53,22016,52755,19993628,245
1547342,13,11,23253,29197,17105591,226
1547650,31,33,15620,24145,10710777,238
1548187,31,33,15620,24145,10717951,238
1548278,32,33,15620,24145,10711642,238
1548292,31,33,15620,24145,10713388,238
1548548,33,32,15620,24145,10726439,238
1548649,32,33,15620,24145,10719165,238
1548933,32,33,15620,24145,10722056,238
1549059,32,33,15620,24145,16370456,236
1549479,12,11,23253,29197,15695192,226
1549679,13,11,23253,29197,17109202,226
1549701,12,11,23253,29197,15699843,226
1549866,12,11,23253,29197,15687682,226
1550087,13,11,23253,29197,17119601,226
1550564,33,32,15620,24145,10708465,238
1550657,33,32,15620,24145,10718623,238
1550825,53,52,22016,52755,20137772,245
1550850,13,11,23253,29197,17117702,226
1550883,12,11,23253,29197,15696816,226
1551222,31,32,15620,24145,10726156,238
1551244,31,33,15620,24145,20844729,236
1551264,33,32,15620,24145,10722898,238
1551400,31,32,15620,24145,10711951,238
1551494,31,32,15620,24145,10712633,238
1551836,31,32,15620,24145,10699558,238
1551863,53,52,22016,52755,20114280,245
1552251,53,52,22016,52755,20127503,245
1552422,12,13,23253,29197,15697670,226
1552922,11,13,23253,29197,18545621,226
1552930,33,31,15620,24145,10711811,238
1552953,32,31,15620,24145,10712905,238
1552969,13,11,23253,29197,6747319,227
1553011,12,11,23253,29197,6745084,227
1553237,13,12,23253,29197,17110294,226
1553250,12,13,23253,29197,15701657,226
1553283,11,12,23253,29197,18556325,226
1553302,11,13,23253,29197,18556733,226
1553710,11,13,23253,29197,18562126,226
1553827,51,52,22016,52755,20147969,245
1554068,43,42,33056,36497,18629507,241
1554077,13,12,23253,29197,17131689,226
1554088,11,12,23253,29197,18551277,226
1554096,12,13,23253,29197,15689110,226
1554277,51,52,22016,52755,20161747,245
1554305,11,13,23253,29197,18547888,226
1554615,41,42,33056,36497,18571601,241
1554770,51,52,22016,52755,20117989,245
1555037,12,13,23253,29197,15702399,226
1555636,12,11,23253,29197,6740971,227
1555646,13,11,23253,29197,6740454,227
1555706,12,11,23253,29197,6744686,227
1555742,13,11,23253,29197,6739585,227
1556359,13,11,23253,29197,6751383,227
1556422,12,11,23253,29197,6736582,227
1557055,31,33,15620,24145,10718131,238
1557695,51,53,22016,52755,20127292,245
1557875,51,53,22016,52755,20127597,245
1557902,52,53,22016,52755,20019884,245
1558085,51,53,22016,52755,20168923,245
1558399,11,12,23253,29197,18535959,226
1558540,52,53,22016,52755,19965001,245
1558704,13,12,23253,29197,17101218,226
1558950,13,12,23253,29197,6740763,227
1558988,11,12,23253,29197,6744810,227
1559216,52,53,22016,52755,19982921,245
1559289,32,33,15620,24145,10713002,238
1559401,13,12,23253,29197,6751886,227
1559418,11,12,23253,29197,6742468,227
1559988,43,42,33056,36497,18629507,241
1560371,43,42,33056,36497,18611500,241
1560463,42,43,33056,36497,18615346,241
1561933,11,13,23253,29197,6754726,227
1561990,11,13,23253,29197,6744762,227
1562049,11,13,23253,29197,6743241,227
1562118,11,13,23253,29197,6748874,227
1563208,13,12,23253,29197,17097082,226
1563220,12,13,23253,29197,6745060,227
1563259,11,12,23253,29197,18585167,226
1563347,12,13,23253,29197,6737567,227
1563412,12,13,23253,29197,6743266,227
1563472,12,13,23253,29197,6739952,227
1564330,51,52,22016,52755,20133070,245
1564967,41,42,33056,36497,18571601,241
1565129,41,42,33056,36497,18615575,241
1565650,41,43,33056,36497,18594558,241
1565689,43,42,33056,36497,18610531,241
1565704,41,42,33056,36497,18605313,241
1566887,53,52,22016,52755,20112691,245
1567787,41,43,33056,36497,18632979,241
1568040,42,43,33056,36497,18592432,241
1568077,43,41,33056,36497,18613960,241
1568096,42,41,33056,36497,18615890,241
1568387,41,42,33056,36497,18597492,241
1568411,43,42,33056,36497,18610837,241
1568650,43,41,33056,36497,18610765,241
1568877,42,41,33056,36497,18604271,241
1569153,13,12,23253,29197,6738152,227
1569172,42,41,33056,36497,18601082,241
1569220,13,12,23253,29197,6751458,227
1569332,43,41,33056,36497,18609350,241
1569509,43,41,33056,36497,18596688,241
1569972,41,43,33056,36497,18587381,241
1570063,42,41,33056,36497,18606285,241
1570076,42,43,33056,36497,18608508,241
1570682,41,42,33056,36497,18615575,241
1570857,43,42,33056,36497,18611500,241
1570980,41,43,33056,36497,18600605,241
1571060,32,33,15620,24145,10719236,239
1571102,42,43,33056,36497,18627768,241
1571102,32,31,15620,24145,10713674,239
1571119,33,31,15620,24145,10718763,239
1571206,31,32,15620,24145,10712932,239
1571206,32,33,15620,24145,10720105,239
1571216,33,32,15620,24145,10712754,239
1571256,33,31,15620,24145,10725871,239
1571448,31,33,15620,24145,10711883,239
1571461,11,12,23253,29197,6745256,227
1571518,11,12,23253,29197,6741965,227
1571534,33,32,15620,24145,10722513,239
1571554,32,31,15620,24145,10702870,239
1571565,32,33,15620,24145,10707285,239
1571604,31,32,15620,24145,10717980,239
1571622,33,31,15620,24145,10710587,239
1571656,31,33,15620,24145,10714273,239
1571751,33,32,15620,24145,10717733,239
1571763,32,33,15620,24145,10722027,239
1571773,32,31,15620,24145,10719745,239
1571815,33,31,15620,24145,10724275,239
1571848,31,33,15620,24145,10710875,239
1571949,31,32,15620,24145,10714148,239
1571996,32,31,15620,24145,10721232,239
1571999,31,33,15620,24145,10727148,239
1572097,33,32,15620,24145,10718892,239
1572292,31,32,15620,24145,10715011,239
1573048,32,33,15620,24145,10718841,239
1573050,31,33,15620,24145,10711796,239
1573220,31,33,15620,24145,10707073,239
1573251,32,33,15620,24145,10716366,239
1573260,51,53,22016,52755,20129727,245
1573365,31,33,15620,24145,10736420,239
1573530,52,53,22016,52755,20011769,245
1573533,32,31,15620,24145,10721751,239
1573542,33,31,15620,24145,10711173,239
1573587,31,33,15620,24145,10722903,239
1573775,33,31,15620,24145,10704320,239
1573813,32,31,15620,24145,10713130,239
1573824,32,33,15620,24145,10730792,239
1573844,31,32,15620,24145,10724872,239
1573855,33,32,15620,24145,10726178,239
1573936,32,33,15620,24145,10719766,239
1573987,33,32,15620,24145,10713661,239
1574128,31,32,15620,24145,10721206,239
1574185,33,32,15620,24145,10721900,239
1574415,32,31,15620,24145,10718214,239
1574446,33,31,15620,24145,10717429,239
1574452,33,32,15620,24145,10723910,239
1574586,31,32,15620,24145,10720387,239
1574655,32,31,15620,24145,10717626,239
1574702,33,31,15620,24145,10718081,239
1574707,31,32,15620,24145,10722678,239
1574810,32,33,15620,24145,10723004,239
1574814,31,33,15620,24145,10709390,239
1574933,32,33,15620,24145,10718240,239
1575032,31,33,15620,24145,10722306,239
1575195,32,33,15620,24145,10722413,239
1575292,33,31,15620,24145,10708759,239
1575295,32,31,15620,24145,10721751,239
1575365,32,33,15620,24145,10713631,239
1575426,33,31,15620,24145,10720559,239
1575440,31,33,15620,24145,10709028,239
1575686,31,32,15620,24145,10708366,239
1575700,33,32,15620,24145,10718282,239
1575773,32,31,15620,24145,10707825,239
1575803,31,33,15620,24145,10729261,239
1575876,33,32,15620,24145,10713597,239
1575917,42,41,33056,36497,18615890,241
1576030,31,32,15620,24145,10712470,239
1576090,32,31,15620,24145,10722254,239
1576242,33,32,15620,24145,10726184,239
1576386,33,31,15620,24145,10728928,239
1576458,31,32,15620,24145,10719349,239
1576545,32,33,15620,24145,10721057,239
1576558,31,33,15620,24145,10713445,239
1576734,32,33,15620,24145,10708546,239
1576736,43,41,33056,36497,18613960,241
1576755,31,33,15620,24145,10702982,239
1577213,42,41,33056,36497,18604271,241
1577267,41,42,33056,36497,18597492,241
1577271,43,42,33056,36497,18610837,241
1577291,43,41,33056,36497,18610765,241
1577682,41,43,33056,36497,18587381,241
1577696,42,43,33056,36497,18608508,241
1580174,41,43,33056,36497,18600605,241
1580192,52,51,22016,52755,19985358,245
1580582,52,51,22016,52755,19996314,245
1580974,53,51,22016,52755,20104796,245
1581035,52,51,22016,52755,19987938,245
1581527,53,51,22016,52755,20108602,245
1581931,52,51,22016,52755,20018186,245
1582120,42,43,33056,36497,18627768,241
1582419,53,51,22016,52755,20152012,245
1583133,53,51,22016,52755,20124442,245
